rating,no_of_votes,gross,budget,genres_encoded,countries_encoded,gross_log
6.1,3700,3898580.0,25000000.0,192673307.79932272,160796811.867822,15.176123198737956
7.8,236000,687059.0,3000000.0,243489569.81382328,161507396.56425142,13.44017690363544
6.6,87000,89325780.0,20000000.0,165705220.12945327,155705435.73284134,18.30780070518845
7.8,192000,103125597.0,6000000.0,195501599.21161062,155705435.73284134,18.451458201390185
6.3,218000,493311825.0,215000000.0,349786237.9282683,159143831.46343982,20.01665203915805
7.5,342000,185770310.0,150000000.0,227793136.96223307,154980667.96566007,19.040021581479337
6.3,97000,86369815.0,35000000.0,281491807.5171539,159143831.46343982,18.274148820884857
5.3,24000,29000301.0,6500000.0,206278021.96004194,159143831.46343982,17.18281680168963
6.4,171000,222724172.0,18000000.0,267140284.05397326,141528017.88895988,19.221444671464976
6.8,82000,121975011.0,100000000.0,279930984.17269886,184028530.49504873,18.619326762046985
6.5,391000,574482479.0,110000000.0,296118087.9031275,166111576.75374424,20.168980158704517
7.6,623000,941055851.0,250000000.0,306526913.32575995,154980667.96566007,20.662513049667133
6.8,108000,202084756.0,13500000.0,322052597.35361016,172719563.47868377,19.124197756471496
7.7,626000,974919063.0,125000000.0,301007140.2228191,154980667.96566007,20.69786501423444
6.9,196000,542358331.0,95000000.0,230476151.0400247,132785393.02603093,20.11143747010561
6.2,61000,76196538.0,15000000.0,160577634.60788494,165916090.1367172,18.14882659967785
6.3,24000,34604339.0,25000000.0,268475454.1274607,134428625.95343828,17.35948966568784
5.7,116000,335288576.0,79000000.0,292150855.15341717,162476541.81037694,19.630502142857324
7.3,163000,20288595.0,27000000.0,330573461.109276,116074938.48572919,16.825569512759202
7.9,451000,797307407.0,10500000.0,307585139.1286051,164224453.71494043,20.496750868787895
6.9,426000,358994850.0,28000000.0,230018172.07817012,155705435.73284134,19.69881860373131
4.2,52000,134403112.0,90000000.0,255366632.44210178,157471398.12886688,18.716354147987463
6.7,4500,40395051.0,25000000.0,197987913.83203933,159143831.46343982,17.514217860183148
6.4,453000,1025468216.0,200000000.0,273782233.4640369,160964304.8154202,20.74841514230993
7.9,80000,65500755.0,13282712.0,232245713.49175435,159143831.46343982,17.997572242523606
7.2,523000,816037575.0,180000000.0,338508245.27665937,165916090.1367172,20.519970960887765
6.2,36000,50236831.0,24000000.0,203202730.27272698,164224453.71494043,17.73225902081118
7.2,181000,137587063.0,17000000.0,205762225.46216965,203726662.84973794,18.73976746741624
7.8,104000,290132513.0,40000000.0,270878011.99836266,133158552.8874601,19.485848321404884
5.3,73000,38956288.0,25000000.0,166696376.88932353,162476541.81037694,17.47795078066185
6.9,93000,59492553.0,17000000.0,162245076.60454762,162476541.81037694,17.901361719827694
6.4,172000,165335153.0,26000000.0,177509709.79854602,162759199.58805758,18.923485208057233
7.8,108000,34348443.0,7000000.0,148828001.11778346,159143831.46343982,17.352067277207794
6.5,190000,450063166.0,150000000.0,256441256.04333577,188598023.9903227,19.924898501988647
5.4,47000,22989957.0,12000000.0,240450567.1907463,164224453.71494043,16.95056806985644
7.0,104000,71406573.0,20000000.0,199580546.08175394,157471398.12886688,18.0839004959005
7.9,187000,315025930.0,20000000.0,166196432.87789038,179975702.6234127,19.56816551403667
5.3,132000,275679958.0,84000000.0,228082301.23726663,170535673.89437592,19.434751182020726
8.6,524000,10635461.0,3180000.0,200076144.5350394,159143831.46343982,16.179704447139777
7.3,156000,14685898.0,25000000.0,364824058.48934543,166111576.75374424,16.502398339671938
6.0,12000,26570048.0,12000000.0,190926107.45958695,159143831.46343982,17.095295161919466
6.1,103000,115103979.0,25000000.0,207630512.5399114,159143831.46343982,18.561346451721565
4.1,90000,133960541.0,109000000.0,257426904.36389017,171267448.4737551,18.71305585186597
6.4,195000,209035668.0,190000000.0,287165580.1201982,132357684.13927577,19.15801546043923
5.9,151000,212902959.0,50000000.0,264045204.15510818,149202995.60199863,19.176347033008017
6.8,281000,300854823.0,70000000.0,256919727.94118875,157471398.12886688,19.522138394070804
6.5,320000,655755901.0,200000000.0,345230332.97282535,162759199.58805758,20.301299177051998
7.5,64000,48260279.0,30000000.0,168927876.043002,155883395.93876532,17.69211942005067
7.0,52000,7500578.0,10000000.0,278478476.7223246,147484794.1209432,15.830490775526773
6.7,199000,296482446.0,110000000.0,265018115.825135,135450456.4945131,19.507498573975088
4.2,65000,20928292.0,48000000.0,318939149.4436619,163239713.70532373,16.85661253352332
6.9,509000,955775804.0,414900000.0,331755088.2064759,159143831.46343982,20.678033929914736
8.7,1400000,550016086.0,18000000.0,384976564.19151413,164224453.71494043,20.125458084853953
6.5,363000,795922298.0,230000000.0,309029951.53858,164649576.94456062,20.49501212472246
7.3,459000,195243464.0,19400000.0,229858361.89272,124684403.8362767,19.089757876213568
7.1,715000,961691209.0,300000000.0,326910719.7653194,155705435.73284134,20.68420396957647
6.1,92000,201967521.0,100000000.0,308748096.1688787,165916090.1367172,19.12361746026042
5.6,271000,848593948.0,120000000.0,219257070.61203322,155705435.73284134,20.55909136013908
7.5,420000,152944660.0,57000000.0,156207562.48421803,159143831.46343982,18.84558672111963
7.0,443000,351583407.0,23000000.0,261284316.2878604,162476541.81037694,19.67795753267319
7.3,70000,34971136.0,11000000.0,283690097.30731,154980667.96566007,17.370033622094073
6.3,99000,46733898.0,75000000.0,206331247.79258913,162476541.81037694,17.659980347960346
5.6,168000,244874809.0,88000000.0,239506096.93047252,180427805.34492123,19.316257658322602
6.4,110000,26493921.0,65000000.0,160331051.9615753,163339897.0228178,17.092425906159203
6.6,185000,93621340.0,65000000.0,159747866.23115814,187901333.37544727,18.354768917596036
7.8,118000,45595.0,25000000.0,178341020.4178075,109709727.98956208,10.727575272356669
8.0,712000,71108778.0,14600000.0,164360031.46866506,155705435.73284134,18.079721361131494
6.1,119000,571850016.0,135000000.0,326082518.0428517,165776976.65864646,20.164387306919576
7.0,329000,40423945.0,4000000.0,148001566.3336845,178779242.0085331,17.514932890112895
5.7,55000,33371404.0,25000000.0,150852361.28436425,120846263.35029024,17.32320995352717
6.9,138000,1333377.0,12000000.0,220155144.904821,168871580.92946258,14.103226129854942
7.1,246000,505703557.0,22000000.0,159145848.08593744,157471398.12886688,20.04146120181743
6.9,347000,302710615.0,45000000.0,230224701.66253716,155705435.73284134,19.528287844404392
7.5,139000,733700120.0,150000000.0,215937427.4747836,172250038.52063537,20.41361094860175
7.0,474000,962544585.0,90000000.0,252594730.58060455,149188945.467442,20.685090946170213
6.9,167000,68851475.0,20000000.0,337560431.16712713,141528017.88895988,18.047462220817646
6.6,583000,1046721266.0,250000000.0,312517631.0928396,162759199.58805758,20.768928512761438
7.5,38000,8449.0,7000000.0,190063505.18164194,166102437.70525783,9.041921720351219
7.8,122000,3984390.0,30000000.0,247316024.43781057,138226081.69959438,15.19789503544124
7.0,389000,230884728.0,100000000.0,248351575.8381754,133473737.41902575,19.257429135281804
7.3,175000,179625173.0,50000000.0,174957319.93323484,159143831.46343982,19.006382871047755
6.4,224000,136316880.0,20000000.0,162896559.33137256,162476541.81037694,18.730492740795267
5.7,354000,333535934.0,100000000.0,354036069.3621759,147304867.8000259,19.625261168639653
7.5,23000,9693.0,1600000.0,77153157.81165843,159143831.46343982,9.17926241640532
7.6,16000,617.0,25000000.0,94528397.8459352,164224453.71494043,6.42648845745769
7.8,39000,12459.0,25000000.0,131661248.12459674,164224453.71494043,9.430278792341444
8.1,41000,2300000.0,1800000.0,112857474.91399692,162476541.81037694,14.648420115681892
7.0,7700,62.0,25000000.0,70773244.75076605,155705435.73284134,4.143134726391533
7.3,44000,19.0,1103000.0,91235559.5509936,157471398.12886688,2.995732273553991
7.1,5000,9635.0,774000.0,93108968.32313156,159143831.46343982,9.173261363734762
7.9,24000,524.0,25000000.0,82894579.15010265,159143831.46343982,6.263398262591624
7.9,93000,51050.0,250000.0,98653884.62738729,159143831.46343982,10.840580412039547
8.3,174000,21026.0,927262.0,98674436.99826287,162476541.81037694,9.953562605168434
7.5,15000,16455.0,25000000.0,95265311.25123855,162476541.81037694,9.708445431332793
7.2,8000,1165000.0,25000000.0,73096565.30147317,157471398.12886688,13.968232503350668
7.1,9600,4528.0,25000000.0,94466773.60485992,115165245.87962581,8.418256443556213
6.9,7500,7652.0,25000000.0,84633668.7653656,162476541.81037694,8.942853006809921
8.1,37000,5534.0,1300000.0,121684865.12930477,162476541.81037694,8.618846845142738
7.5,35000,1396.0,2300000.0,94466773.60485992,162476541.81037694,7.242082359256962
7.8,73000,875.0,25000000.0,93306442.19233058,162476541.81037694,6.775366090936392
7.0,17000,511.0,1437000.0,90604233.56836669,165543394.99963593,6.238324625039508
7.7,45000,9524420.0,25000000.0,115879925.8776217,159143831.46343982,16.069369689727836
7.3,13000,1974.0,25000000.0,88736211.43816993,155705435.73284134,7.5883236773352225
7.6,37000,5999.0,25000000.0,87764434.72730902,159143831.46343982,8.699514748210191
6.2,2900,4349.0,25000000.0,114258881.24148914,157471398.12886688,8.37793112408273
7.2,4500,5228.0,25000000.0,74494034.55483599,162476541.81037694,8.56197533418813
7.1,3900,66.0,1233000.0,96511641.09680337,155705435.73284134,4.204692619390966
7.9,31000,6804.0,25000000.0,87688327.48626316,164224453.71494043,8.825412915085566
7.6,16000,17322.0,400000.0,83934863.27410322,155705435.73284134,9.759790377278941
7.9,53000,151.0,1020000.0,88446457.56207241,159143831.46343982,5.0238805208462765
7.5,8000,24759.0,720000.0,87507366.02501592,164224453.71494043,10.116984726798533
7.2,9200,43.0,1400000.0,87688327.48626316,164224453.71494043,3.784189633918261
7.1,6100,171.0,2592000.0,87688327.48626316,164224453.71494043,5.147494476813453
7.9,30000,11751.0,1453000.0,97011296.26518266,159143831.46343982,9.371778717853713
7.6,10000,373185.0,25000000.0,93108968.32313156,166374567.71267533,12.829832233854038
7.8,16000,43024.0,25000000.0,81873054.9641335,167998699.79254806,10.66953662107974
7.9,145000,51734.0,1200000.0,93519927.99008319,164224453.71494043,10.853889814039052
8.1,189000,1406393.0,25000000.0,106066772.32786913,166374567.71267533,14.156539539692345
8.0,38000,8025.0,3400000.0,57829083.118292905,155705435.73284134,8.990441550826862
7.3,7300,72464.0,25000000.0,74494034.55483599,147484794.1209432,11.190858965656616
6.6,3700,9719952.0,25000000.0,133376531.68199554,157471398.12886688,16.089691341033983
7.7,25000,58222.0,25000000.0,87852241.61584026,155705435.73284134,10.972035744656358
8.4,247000,309467.0,1752000.0,105534167.84079863,157471398.12886688,12.642609973192748
6.6,4000,3530.0,25000000.0,133855547.97013071,159143831.46343982,8.169336395928386
7.1,9400,84.0,25000000.0,92994273.50789726,157471398.12886688,4.442651256490317
7.9,42000,681.0,1250000.0,62181486.41433313,159143831.46343982,6.525029657843462
7.8,31000,29868.0,1232000.0,88958672.08906165,159143831.46343982,10.304576432243314
7.5,23000,952000.0,410000.0,137113869.38300115,159143831.46343982,13.766321364193118
7.9,37000,22276.0,25000000.0,98286478.87232302,164224453.71494043,10.011310035064874
7.0,3700,122.0,25000000.0,72522505.88367848,155705435.73284134,4.812184355372417
7.9,112000,2285063.0,829000.0,83993091.84958781,157471398.12886688,14.64190459067094
7.3,21000,16172.0,30000.0,77859037.13705279,164224453.71494043,9.69109846411978
8.0,102000,5105.0,795000.0,94008602.48932809,162476541.81037694,8.53817159780143
7.6,12000,65759.0,25000000.0,82894579.15010265,166374567.71267533,11.093767029730062
7.4,33000,494.0,1200000.0,57829083.118292905,155705435.73284134,6.20455776256869
6.5,27000,1330.0,75000.0,80753187.08870094,155705435.73284134,7.193685818395112
7.6,75000,21315827.0,17300000.0,129786701.7086927,167037513.76829395,16.87496045331015
7.8,768000,533696799.0,100000000.0,168220707.30108303,131811530.01731718,20.095338445408363
7.4,68000,17503446.0,24500000.0,168466576.2382912,136954208.90780693,16.67790839092599
6.5,25000,1109287.0,25000000.0,94375654.57700872,163254661.41240335,13.9192289260355
7.6,335000,165478348.0,40000000.0,111713273.73552331,136606489.3082497,18.924350922471213
7.4,94000,7478009.0,26000000.0,91735338.37767433,157471398.12886688,15.827477271774253
7.8,65000,37794.0,370000.0,176222565.99171287,84799951.40655369,10.539932097726277
6.7,81000,275698039.0,145000000.0,282710742.55404675,149288714.40976948,19.434816766792114
6.4,71000,66976317.0,85000000.0,127491339.47947791,113238612.20373309,18.019849652186014
7.2,78000,26001227.0,25000000.0,118046460.02628061,158251123.80033165,17.073654325639648
6.7,6900,3060040.0,25000000.0,81504411.0036135,149838500.1070249,14.933938872531613
5.9,14000,4420183.0,25000000.0,121428064.58442375,150575724.63367328,15.301691882146695
7.1,74000,39457342.0,70000000.0,147865921.64474463,157608208.12339666,17.490730722282585
7.3,171000,122426792.0,60000000.0,78886197.52848236,157471398.12886688,18.623023801146857
7.2,57000,5079219.0,25000000.0,121446361.23949988,126314807.9027088,15.440668264458598
7.1,23000,35616970.0,10000000.0,85060031.65086883,164224453.71494043,17.38833279571363
6.6,135000,61698899.0,160000000.0,238585527.394736,159143831.46343982,17.93777666051572
7.0,117000,154856263.0,14000000.0,183653557.66390187,157471398.12886688,18.858007915615694
7.2,155000,115374915.0,75000000.0,125810896.32444416,132745492.01040551,18.563697522726354
6.7,110000,100266865.0,110000000.0,115416727.53170557,128663740.75695449,18.423345849401787
7.3,119000,24646055.0,13000000.0,113672604.12935545,128706043.98915939,17.020127445651607
6.2,15000,1404940.0,25000000.0,124246266.59479018,158251123.80033165,14.155505866985695
5.1,137000,269784201.0,105000000.0,226160791.31094426,150692659.1106634,19.413132945538745
6.9,89000,43343384.0,25000000.0,98817754.78835486,130479649.40539339,17.58466465439129
7.4,31000,115531.0,25000000.0,109298522.00972715,162476541.81037694,11.657302826848039
7.1,238000,289317794.0,25000000.0,132019390.19123067,154980667.96566007,19.483036278597357
6.8,57000,31672907.0,11000000.0,136601758.18404585,155705435.73284134,17.27097223621293
6.4,5100,764882.0,25000000.0,131688016.58196744,178570792.91277674,13.547478159935508
7.5,67000,7527030.0,14000000.0,97725080.42442831,162759199.58805758,15.834011232514897
7.3,193000,30552111.0,100000000.0,176057262.96503633,161507396.56425142,17.23494437376189
7.4,64000,50750000.0,27000000.0,99566052.9606521,158251123.80033165,17.742422195590603
6.3,1300,91202.0,25000000.0,126197144.145059,127800745.92332667,11.420843070258245
5.4,20000,9374932.0,25000000.0,96260069.25512329,120471825.66330697,16.053549983128544
7.6,113000,76700659.0,15000000.0,132767870.95859493,139374764.46057698,18.15542087125483
7.3,46000,13944212.0,32000000.0,88623648.60766232,192709747.4966706,16.45057514145259
7.2,302000,215294342.0,110000000.0,137434308.35935715,131468272.20845854,19.187516687024235
6.4,77000,12951093.0,50000000.0,99629377.48431969,141368312.11472073,16.37669082130617
6.4,12000,205878.0,25000000.0,81836363.67559351,134980752.44564155,12.235043896556526
7.2,127000,23834809.0,46000000.0,91194084.0368765,150285311.37525374,16.986657675118764
7.6,205000,98126565.0,52000000.0,93470231.79286024,164224453.71494043,18.401768693175168
7.0,33000,8613462.0,25000000.0,138386347.70195007,166111576.75374424,15.96883700227682
6.1,100000,31245810.0,80000000.0,118091833.10656922,192709747.4966706,17.25739587716145
7.5,75000,24822619.0,31000000.0,76898140.17428654,155705435.73284134,17.0272658922019
7.1,266000,201545517.0,75000000.0,95099659.78814276,136559629.72604075,19.12152580962204
7.9,32000,211804.0,25000000.0,126298773.89324006,98200099.22272918,12.26342131904738
7.1,15000,54293684.0,25000000.0,79231641.03614016,164224453.71494043,17.809918479798444
7.1,190000,121790373.0,110000000.0,144773889.98129842,161364735.84000528,18.617811878918253
6.9,3400,2982583.0,25000000.0,85605760.55474162,86767606.7389616,14.908300596849303
7.4,329000,132820716.0,40000000.0,106217024.79814708,173449395.1457146,18.70451078434566
7.9,130000,70601199.0,8500000.0,113441644.89409247,157471398.12886688,18.072557699486158
7.8,173000,68673228.0,19000000.0,162490015.31870493,155705435.73284134,18.044870001480582
6.8,45000,2327336.0,18000000.0,117936567.44079328,159143831.46343982,14.660235253457573
